service_id,date,exception_type
000030,20230602,1
000030,20230603,1
000030,20230604,1
000030,20230605,1
000030,20230606,1
000030,20230607,1
000030,20230608,1
000030,20230609,1
000030,20230610,1
000030,20230611,1
000030,20230612,1
000030,20230613,1
000030,20230614,1
000030,20230615,1
000030,20230616,1
000030,20230617,1
000030,20230618,1
000030,20230619,1
000030,20230620,1
000030,20230621,1
000030,20230622,1
000030,20230623,1
000030,20230624,1
000030,20230625,1
000030,20230626,1
000030,20230627,1
000030,20230628,1
000030,20230629,1
000030,20230630,1
000030,20230701,1
000030,20230702,1
000030,20230703,1
000030,20230704,1
000030,20230705,1
000030,20230706,1
000030,20230707,1
000030,20230708,1
000030,20230709,1
000030,20230710,1
000030,20230711,1
000030,20230712,1
000030,20230713,1
000030,20230714,1
000030,20230715,1
000030,20230716,1
000030,20230717,1
000030,20230718,1
000030,20230719,1
000030,20230720,1
000030,20230721,1
000030,20230722,1
000030,20230723,1
000030,20230724,1
000030,20230725,1
000030,20230726,1
000030,20230727,1
000030,20230728,1
000030,20230729,1
000030,20230730,1
000030,20230731,1
000030,20230801,1
000030,20230802,1
000030,20230803,1
000030,20230804,1
000030,20230805,1
000031,20230507,1
000031,20230508,1
000031,20230512,1
000031,20230514,1
000031,20230517,1
000031,20230521,1
000031,20230526,1
000031,20230528,1
000031,20230529,1
000031,20230602,1
000031,20230604,1
000031,20230609,1
000031,20230611,1
000031,20230616,1
000031,20230618,1
000031,20230623,1
000031,20230625,1
000031,20230630,1
000031,20230702,1
000031,20230707,1
000031,20230709,1
000031,20230713,1
000031,20230716,1
000031,20230721,1
000031,20230723,1
000031,20230728,1
000031,20230730,1
000031,20230804,1
000032,20230519,1
000032,20230520,1
000032,20230527,1
000033,20230507,1
000033,20230508,1
000033,20230509,1
000033,20230510,1
000033,20230511,1
000033,20230512,1
000033,20230513,1
000033,20230514,1
000033,20230515,1
000033,20230516,1
000033,20230517,1
000033,20230518,1
000033,20230521,1
000033,20230522,1
000033,20230523,1
000033,20230524,1
000033,20230525,1
000033,20230526,1
000033,20230529,1
000033,20230530,1
000033,20230531,1
000033,20230601,1
000033,20230602,1
000033,20230603,1
000033,20230604,1
000033,20230605,1
000033,20230606,1
000033,20230607,1
000033,20230608,1
000033,20230609,1
000033,20230610,1
000033,20230611,1
000033,20230612,1
000033,20230613,1
000033,20230614,1
000033,20230615,1
000033,20230616,1
000033,20230617,1
000033,20230618,1
000033,20230619,1
000033,20230620,1
000033,20230621,1
000033,20230622,1
000033,20230623,1
000033,20230624,1
000033,20230625,1
000033,20230626,1
000033,20230627,1
000033,20230628,1
000033,20230629,1
000033,20230630,1
000033,20230701,1
000033,20230702,1
000033,20230703,1
000033,20230704,1
000033,20230705,1
000033,20230706,1
000033,20230707,1
000033,20230708,1
000033,20230709,1
000033,20230710,1
000033,20230711,1
000033,20230712,1
000033,20230713,1
000033,20230714,1
000033,20230715,1
000033,20230716,1
000033,20230717,1
000033,20230718,1
000033,20230719,1
000033,20230720,1
000033,20230721,1
000033,20230722,1
000033,20230723,1
000033,20230724,1
000033,20230725,1
000033,20230726,1
000033,20230727,1
000033,20230728,1
000033,20230729,1
000033,20230730,1
000033,20230731,1
000033,20230801,1
000033,20230802,1
000033,20230803,1
000033,20230804,1
000033,20230805,1
000034,20230507,1
000034,20230508,1
000034,20230509,1
000034,20230510,1
000034,20230511,1
000034,20230512,1
000034,20230513,1
000034,20230514,1
000034,20230515,1
000034,20230516,1
000034,20230517,1
000034,20230518,1
000034,20230519,1
000034,20230520,1
000034,20230521,1
000034,20230522,1
000034,20230523,1
000034,20230524,1
000034,20230525,1
000034,20230526,1
000034,20230527,1
000034,20230528,1
000034,20230529,1
000034,20230530,1
000034,20230531,1
000034,20230601,1
000034,20230602,1
000034,20230603,1
000034,20230604,1
000034,20230605,1
000034,20230606,1
000034,20230607,1
000034,20230608,1
000034,20230609,1
000034,20230610,1
000034,20230611,1
000034,20230612,1
000034,20230613,1
000034,20230614,1
000034,20230615,1
000034,20230616,1
000034,20230617,1
000034,20230618,1
000034,20230619,1
000034,20230620,1
000034,20230621,1
000034,20230622,1
000034,20230623,1
000034,20230624,1
000034,20230625,1
000034,20230626,1
000034,20230627,1
000034,20230628,1
000034,20230629,1
000034,20230630,1
000034,20230702,1
000034,20230703,1
000034,20230704,1
000034,20230705,1
000034,20230706,1
000034,20230707,1
000034,20230709,1
000034,20230710,1
000034,20230711,1
000034,20230712,1
000034,20230713,1
000034,20230716,1
000034,20230717,1
000034,20230718,1
000034,20230719,1
000034,20230720,1
000034,20230721,1
000034,20230723,1
000034,20230724,1
000034,20230725,1
000034,20230726,1
000034,20230727,1
000034,20230728,1
000034,20230730,1
000034,20230731,1
000034,20230801,1
000034,20230802,1
000034,20230803,1
000034,20230804,1
000035,20230701,1
000035,20230708,1
000035,20230714,1
000035,20230715,1
000035,20230722,1
000035,20230729,1
000035,20230805,1
000036,20230513,1
000036,20230518,1
000036,20230603,1
000036,20230610,1
000036,20230617,1
000036,20230624,1
000036,20230701,1
000036,20230708,1
000036,20230714,1
000036,20230715,1
000036,20230722,1
000036,20230729,1
000036,20230805,1
000037,20230507,1
000037,20230508,1
000037,20230513,1
000037,20230514,1
000037,20230518,1
000037,20230520,1
000037,20230521,1
000037,20230527,1
000037,20230528,1
000037,20230529,1
000037,20230603,1
000037,20230604,1
000037,20230610,1
000037,20230611,1
000037,20230617,1
000037,20230618,1
000037,20230624,1
000037,20230625,1
000037,20230701,1
000037,20230702,1
000037,20230708,1
000037,20230709,1
000037,20230714,1
000037,20230715,1
000037,20230716,1
000037,20230722,1
000037,20230723,1
000037,20230729,1
000037,20230730,1
000037,20230805,1
000038,20230507,1
000038,20230508,1
000038,20230509,1
000038,20230510,1
000038,20230511,1
000038,20230512,1
000038,20230513,1
000038,20230514,1
000038,20230515,1
000038,20230516,1
000038,20230517,1
000038,20230518,1
000038,20230522,1
000038,20230523,1
000038,20230524,1
000038,20230525,1
000038,20230526,1
000038,20230527,1
000038,20230530,1
000038,20230531,1
000038,20230601,1
000038,20230602,1
000038,20230603,1
000038,20230604,1
000038,20230605,1
000038,20230606,1
000038,20230607,1
000038,20230608,1
000038,20230609,1
000038,20230610,1
000038,20230611,1
000038,20230612,1
000038,20230613,1
000038,20230614,1
000038,20230615,1
000038,20230616,1
000038,20230617,1
000038,20230618,1
000038,20230619,1
000038,20230620,1
000038,20230621,1
000038,20230622,1
000038,20230623,1
000038,20230624,1
000038,20230625,1
000038,20230626,1
000038,20230627,1
000038,20230628,1
000038,20230629,1
000038,20230630,1
000038,20230701,1
000038,20230702,1
000038,20230703,1
000038,20230704,1
000038,20230705,1
000038,20230706,1
000038,20230707,1
000038,20230708,1
000038,20230709,1
000038,20230710,1
000038,20230711,1
000038,20230712,1
000038,20230713,1
000038,20230714,1
000038,20230715,1
000038,20230716,1
000038,20230717,1
000038,20230718,1
000038,20230719,1
000038,20230720,1
000038,20230721,1
000038,20230722,1
000038,20230723,1
000038,20230724,1
000038,20230725,1
000038,20230726,1
000038,20230727,1
000038,20230728,1
000038,20230729,1
000038,20230730,1
000038,20230731,1
000038,20230801,1
000038,20230802,1
000038,20230803,1
000038,20230804,1
000038,20230805,1
000039,20230615,1
000039,20230616,1
000039,20230617,1
000039,20230618,1
000039,20230619,1
000039,20230620,1
000039,20230621,1
000039,20230622,1
000039,20230623,1
000039,20230624,1
000039,20230625,1
000039,20230626,1
000039,20230627,1
000039,20230628,1
000039,20230629,1
000039,20230630,1
000039,20230701,1
000039,20230702,1
000039,20230703,1
000039,20230704,1
000039,20230705,1
000039,20230706,1
000039,20230707,1
000039,20230708,1
000039,20230709,1
000039,20230710,1
000039,20230711,1
000039,20230712,1
000039,20230713,1
000039,20230714,1
000039,20230715,1
000039,20230716,1
000039,20230717,1
000039,20230718,1
000039,20230719,1
000039,20230720,1
000039,20230721,1
000039,20230722,1
000039,20230723,1
000039,20230724,1
000039,20230725,1
000039,20230726,1
000039,20230727,1
000039,20230728,1
000039,20230729,1
000039,20230730,1
000039,20230731,1
000039,20230801,1
000039,20230802,1
000039,20230803,1
000039,20230804,1
000039,20230805,1
000040,20230507,1
000040,20230508,1
000040,20230509,1
000040,20230510,1
000040,20230511,1
000040,20230512,1
000040,20230513,1
000040,20230514,1
000040,20230515,1
000040,20230516,1
000040,20230517,1
000040,20230521,1
000040,20230522,1
000040,20230523,1
000040,20230524,1
000040,20230525,1
000040,20230526,1
000040,20230529,1
000040,20230530,1
000040,20230531,1
000040,20230601,1
000040,20230602,1
000040,20230603,1
000040,20230604,1
000040,20230605,1
000040,20230606,1
000040,20230607,1
000040,20230608,1
000040,20230609,1
000040,20230610,1
000040,20230611,1
000040,20230612,1
000040,20230613,1
000040,20230614,1
000041,20230509,1
000041,20230510,1
000041,20230511,1
000041,20230515,1
000041,20230516,1
000041,20230522,1
000041,20230523,1
000041,20230524,1
000041,20230525,1
000041,20230530,1
000041,20230531,1
000041,20230601,1
000041,20230605,1
000041,20230606,1
000041,20230607,1
000041,20230608,1
000041,20230612,1
000041,20230613,1
000041,20230614,1
000041,20230615,1
000041,20230619,1
000041,20230620,1
000041,20230621,1
000041,20230622,1
000041,20230626,1
000041,20230627,1
000041,20230628,1
000041,20230629,1
000041,20230703,1
000041,20230704,1
000041,20230705,1
000041,20230706,1
000041,20230710,1
000041,20230711,1
000041,20230712,1
000041,20230713,1
000041,20230717,1
000041,20230718,1
000041,20230719,1
000041,20230720,1
000041,20230721,1
000041,20230724,1
000041,20230725,1
000041,20230726,1
000041,20230727,1
000041,20230728,1
000041,20230731,1
000041,20230801,1
000041,20230802,1
000041,20230803,1
000041,20230804,1
000042,20230507,1
000042,20230508,1
000042,20230513,1
000042,20230514,1
000042,20230518,1
000042,20230520,1
000042,20230521,1
000042,20230527,1
000042,20230529,1
000042,20230603,1
000042,20230604,1
000042,20230610,1
000042,20230611,1
000042,20230617,1
000042,20230618,1
000042,20230624,1
000042,20230625,1
000042,20230701,1
000042,20230702,1
000042,20230708,1
000042,20230709,1
000042,20230714,1
000042,20230715,1
000042,20230716,1
000042,20230722,1
000042,20230723,1
000042,20230729,1
000042,20230730,1
000042,20230805,1
000043,20230507,1
000043,20230508,1
000043,20230513,1
000043,20230514,1
000043,20230518,1
000043,20230519,1
000043,20230520,1
000043,20230521,1
000043,20230527,1
000043,20230528,1
000043,20230529,1
000043,20230603,1
000043,20230604,1
000043,20230610,1
000043,20230611,1
000043,20230617,1
000043,20230618,1
000043,20230624,1
000043,20230625,1
000043,20230701,1
000043,20230702,1
000043,20230708,1
000043,20230709,1
000043,20230714,1
000043,20230715,1
000043,20230716,1
000043,20230722,1
000043,20230723,1
000043,20230729,1
000043,20230730,1
000043,20230805,1
000044,20230507,1
000044,20230508,1
000044,20230514,1
000044,20230604,1
000044,20230611,1
000044,20230618,1
000044,20230625,1
000044,20230702,1
000044,20230709,1
000044,20230716,1
000044,20230723,1
000044,20230730,1
000045,20230507,1
000045,20230508,1
000045,20230513,1
000045,20230514,1
000045,20230518,1
000045,20230521,1
000045,20230529,1
000045,20230603,1
000045,20230604,1
000045,20230610,1
000045,20230611,1
000045,20230617,1
000045,20230618,1
000045,20230624,1
000045,20230625,1
000045,20230701,1
000045,20230702,1
000045,20230708,1
000045,20230709,1
000045,20230714,1
000045,20230715,1
000045,20230716,1
000045,20230722,1
000045,20230723,1
000045,20230729,1
000045,20230730,1
000045,20230805,1
000046,20230509,1
000046,20230510,1
000046,20230511,1
000046,20230512,1
000046,20230513,1
000046,20230515,1
000046,20230516,1
000046,20230522,1
000046,20230523,1
000046,20230524,1
000046,20230525,1
000046,20230526,1
000046,20230530,1
000046,20230531,1
000046,20230601,1
000046,20230602,1
000046,20230603,1
000046,20230605,1
000046,20230606,1
000046,20230607,1
000046,20230608,1
000046,20230609,1
000046,20230610,1
000046,20230612,1
000046,20230613,1
000046,20230614,1
000046,20230615,1
000046,20230616,1
000046,20230617,1
000046,20230619,1
000046,20230620,1
000046,20230621,1
000046,20230622,1
000046,20230623,1
000046,20230624,1
000046,20230626,1
000046,20230627,1
000046,20230628,1
000046,20230629,1
000046,20230630,1
000046,20230701,1
000046,20230703,1
000046,20230704,1
000046,20230705,1
000046,20230706,1
000046,20230707,1
000046,20230708,1
000046,20230710,1
000046,20230711,1
000046,20230712,1
000046,20230713,1
000046,20230714,1
000046,20230715,1
000046,20230717,1
000046,20230718,1
000046,20230719,1
000046,20230720,1
000046,20230721,1
000046,20230722,1
000046,20230724,1
000046,20230725,1
000046,20230726,1
000046,20230727,1
000046,20230728,1
000046,20230729,1
000046,20230731,1
000046,20230801,1
000046,20230802,1
000046,20230803,1
000046,20230804,1
000046,20230805,1
000047,20230507,1
000047,20230508,1
000047,20230514,1
